smiles,scores,ref,Method,gene
CC=C1/[C@H]2Cc3[nH]c(=O)ccc3[C@]1(N)CC(C)=C2,0.57,O=C(NCC=1C=C(NC1)/C(=C\2/C3=C(NC2=O)C=CC(NC(=O)N)=C3)/C)C4CCNCC4,Cosine,AKT2
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,0.82,N1=CN=C(C2=CC(=C(C=C12)OC)OC)NC=3C=CC(=CC3)OCC=4C=CC=CC4,Euclidean,AKT2
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,0.61,O(C=1C=C(C=NC1)CCC2=CC=CC=C2)CC3N(CCC3)C,Euclidean,AKT2
Fc1ccc(Nc2nnc(s2)c3ccncc3)cc1Cl,0.72,ClC1=CC(C2=NNC=C2C3=NC=NC=C3)=CC=C1Cl,Euclidean,AKT2
CNCCCCOc1ccccc1Cc1ccccc1,0.6,O(C=1C=C(C=NC1)CCC2=CC=CC=C2)CC3N(CCC3)C,Euclidean,AKT2
[O-][N+](=O)c1ccc(cc1)-c1ccc(C=NN2CC(=O)NC2=O)o1,0.67,C=1(C=C(N(=O)=O)C=CC1)C=2OC(=CC2)/C=N\N/C(=N/N(=O)=O)/N,Euclidean,AKT2
CCCCC[C@H](O)/C=C/[C@H]1C=CC(=O)[C@@H]1CCCCCCC(=O)O,0.47,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Euclidean,AKT2
C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1,0.58,C=1(C=C(C=2C(C=C(OC2C1C3C(CN(CC3)C)O)C=4C=CC=CC4Cl)=O)O)O,Euclidean,AKT2
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0.66,N1=CN=C(C2=CC(=C(C=C12)OC)OC)NC=3C=CC(=CC3)OCC=4C=CC=CC4,Euclidean,AKT2
NC(=N)NN=Cc1c(Cl)cccc1Cl,0.5,C=1(NC2=CC=CC=C2N1)NN=CC3=CNC4=C3C=CC=C4,Euclidean,AKT2
C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1,0.58,C=1(C=C(C=2C(C=C(OC2C1C3C(CN(CC3)C)O)C=4C=CC=CC4Cl)=O)O)O,Euclidean,AKT2
OC(=O)c1cc(ccc1O)N=Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,0.76,ClC=1C(NC=2C(S(=O)(=O)NC)=CC=CC2)=NC(NC3=CC(OC)=C(OC)C(OC)=C3)=NC1,Euclidean,AKT2
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.55,O=C(N)C=1C=2NC(=NC2C=CC1)C3=CC=C(OCCN(CC)CC)C=C3,Euclidean,AKT2
Oc1cc2ccccc2cc1-c1nnc(SCC#CCOC(=O)c2ccc(F)cc2)o1,0.63,S1C2=C(C(OC3=CC=C(C(F)(F)F)C=C3)=CN=C2)C=C1C=4OC(=NN4)C,Euclidean,AKT2
CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC,0.56,N=1C=C(N(=O)=O)C(NC2=CC=CC=C2C(N)=O)=NC1NC=3C=C(C(=C(C3)OC)OC)OC,Euclidean,AKT2
FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC1CCCCN1,0.67,C1CCOC=2N=C(NC(NC=3C=C(C(=CC3OCC1)OCCCO)Cl)=O)C=NC2C#N,Euclidean,AKT2
Clc1cc(NC(=O)c2cccnc2)c2[nH]c3cnccc3c2c1,0.84,ClC=1C=CC(C(=O)NC=2C=C3C(C4=CC=CC=C4)=CNC3=NC2)=CC1,Euclidean,AKT2
CN(C)c1nc(nc(n1)N(C)C)N(C)C,0.55,C=1(C=CC2=C(C1)C=NN2)C=3N=C4N(C3NC(C)C)C=CC=N4,Euclidean,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.61,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Euclidean,AKT2
CN(C)CCCC1(OCc2cc(ccc12)C#N)c1ccc(F)cc1,0.6,FC=1C(C=2N=C3N(C2C4=NN5C(=NN=C5C=C4)C(CO)(C)C)CCC3)=CC=C(F)C1,Euclidean,AKT2
COc1ccc(OC)c(c1)C(O)CNC(=O)CN,0.63,O=C(NC(C1=CC(OC)=CC=C1)CN)C2=CC=C(C=3C=CN=CC3)C=C2,Euclidean,AKT2
Cc1ccc(cc1)C(=O)/N=c2/cccc[nH]2,0.71,C=1C(=C(C(C2=CC=CC=C2)=NC1NC(C)=O)C#N)N,Euclidean,AKT2
CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCNCC1,0.81,ClC=1C(=C2C(=NC1N3CC(CC3)CN)N=CC(=C2O)C(=O)O)C,Euclidean,AKT2
C[C@H]1[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]22OC(=O)C=C[C@H](O)CCC[C@@H](C)CC=C[C@H]2[C@H](O)C1=C,0.76,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Euclidean,AKT2
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.55,O=C(N)C=1C=2NC(=NC2C=CC1)C3=CC=C(OCCN(CC)CC)C=C3,Euclidean,AKT2
CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)S(C)=O,0.65,C1=NC=C(C)C2=C1C=CC=C2S(N3C(CNCCC3)C)(=O)=O,Euclidean,AKT2
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,0.73,FC=1C=C([C@H](C(=O)N2CCN(C=3N=CN=C4C3[C@@H](C[C@H]4O)C)CC2)CNC(CO)(C)C)C=CC1C(F)(F)F,Euclidean,AKT2
[O-][N+](=O)c1ccc(cc1)-c1ccc(C=NN2CC(=O)NC2=O)o1,0.67,C=1(C=C(N(=O)=O)C=CC1)C=2OC(=CC2)/C=N\N/C(=N/N(=O)=O)/N,Euclidean,AKT2
C[C@H]1[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]22OC(=O)C=C[C@H](O)CCC[C@@H](C)CC=C[C@H]2[C@H](O)C1=C,0.76,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Euclidean,AKT2
O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1,1.0,C=1(OC=2C3=C(C=CC=C3)C=CC2C(C1)=O)N4CCOCC4,Euclidean,AKT2
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.55,O=C(N)C=1C=2NC(=NC2C=CC1)C3=CC=C(OCCN(CC)CC)C=C3,Euclidean,AKT2
OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO,0.8,C=1(N=CC2=C(N1)N=C(C(C3=CC=CC=C3)=C2)C4=CC=C(CN5CCC(CC5)C6=NN=C(N6)C=7N=CC=CN7)C=C4)N8CCN(CC8)CCO,Euclidean,AKT2
COc1ccc(OC)c(c1)C(O)CNC(=O)CN,0.63,O=C(NC(C1=CC(OC)=CC=C1)CN)C2=CC=C(C=3C=CN=CC3)C=C2,Euclidean,AKT2
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1,0.47,O=C(O)C=1N(C=2C(C1C=3C(=CC=CC3)C)=CC=CC2)CCCOC=4C=5C(C=CC4)=CC=CC5,Euclidean,AKT2
O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1,1.0,C=1(OC=2C3=C(C=CC=C3)C=CC2C(C1)=O)N4CCOCC4,Euclidean,AKT2
CN(Cc1ccccc1)C(=O)C2CCCN(Cc3ccccc3C(F)(F)F)C2,0.65,FC=1C(NC2C(C3CC2C=C3)C(=O)N)=NC(NC4=CC(=C(N5CCN(CC5)C)C=C4)C)=NC1,Euclidean,AKT2
Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1,0.48,C1(=CC2=C(C=C1)NC(=C2)C(=O)C=3NC4=C(C3)C=C(C=C4)O)O,Euclidean,AKT2
CC1=NN(C(=O)C1=Cc1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O,0.69,OC=1N2C(=NC=3C2=CC=CC3)C(=C(C1C=C4C(=O)N(N=C4C)C=5C=CC(=CC5)C(=O)O)C)C#N,Euclidean,AKT2
COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,0.62,N1=CN=C(C2=CC(=C(C=C12)OC)OC)NC=3C=CC(=CC3)OCC=4C=CC=CC4,Euclidean,AKT2
FC(F)(F)c1ccc2Sc3ccccc3Nc2c1,0.62,S1C2=C(C(C=3C=C(C=C(C3)C(F)(F)F)C(F)(F)F)=CN=C2)C=C1C(=O)N,Euclidean,AKT2
CCCCCCCC(=O)OC1C(OC(=O)/C(=C/C)/C)C(=C2C3OC(=O)C(C)(O)C3(O)C(CC(C)(OC(=O)C)C12)OC(=O)CCC)C,0.57,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Euclidean,AKT2
N1c2ccccc2Sc2ccccc12,0.59,S1C2=C(N=CN=C2N)C=3C1=NC=NC3N,Euclidean,AKT2
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,0.56,C12=C(N=C3C(=C1O)C=CC(Cl)=C3)CC(CC2=O)C4=C(C=C(C=C4)Cl)Cl,Euclidean,AKT2
Nc1nc2ccc(OC(F)(F)F)cc2s1,0.71,ClC=1C2=C(SC1)N=CN=C2NC=3C=CC(O)=CC3,Euclidean,AKT2
CCC1(C(=O)NCNC1=O)c1ccccc1,0.59,C=1(C=C2/C(/C(NC2=CC1)=O)=C(\C)/C=3NC=C(C3)CNC(C4=CN=CC=C4)=O)NC(N)=O,Euclidean,AKT2
Cc1ccc(cc1)C(=O)/N=c2/cccc[nH]2,0.71,C=1C(=C(C(C2=CC=CC=C2)=NC1NC(C)=O)C#N)N,Euclidean,AKT2
CCOC(=O)C(C)Oc1cccc2c1ccn(CC(=O)Nc1ccc3OCCOc3c1)c2=O,0.74,O=C1NC=2C(NC=3C1=CC=C(C3)C=4C=C(OC)C(=CC4)CC#N)=CC=C(C2)CCOC5=CC=C(N6CCOCC6)C=C5,Euclidean,AKT2
CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl,0.51,ClC=1C(OCCCC=2C3=C(NC2C(=O)O)C(C(=C(C)C)C)=CC=C3)=CC=CC1Cl,Euclidean,AKT2
CN(C)C(=O)Cc1c(nc2ccc(C)cn12)-c1ccc(C)cc1,0.71,O=C(N(C)C)C=1N(N=NC1C=2C=C3C(NN=C3)=CC2)CC4=CC=CC=C4,Euclidean,AKT2
CN(C)C(=O)Cc1c(nc2ccc(C)cn12)-c1ccc(C)cc1,0.71,O=C(N(C)C)C=1N(N=NC1C=2C=C3C(NN=C3)=CC2)CC4=CC=CC=C4,Euclidean,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.61,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Euclidean,AKT2
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc12)C(C)C,0.58,O=C(O)C=1N(C=2C(C1C=3C(=CC=CC3)C)=CC=CC2)CCCOC=4C=5C(C=CC4)=CC=CC5,Euclidean,AKT2
Cc1ccc(cc1)C(=O)/N=c2/cccc[nH]2,0.71,C=1C(=C(C(C2=CC=CC=C2)=NC1NC(C)=O)C#N)N,Euclidean,AKT2
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O,0.73,BrC1=C(N=C2N=CC(=C(O)C2=C1C)C(=O)O)N3CC(NC)CC3,Euclidean,AKT2
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,0.78,FC1=C(C2=NN=C3NN=C(NC(=O)CCCN4CCN(CC4)CC)C3=C2)C=CC=C1F,Euclidean,AKT2
CC(C)(C)NC(=O)N1CCN(CC1)c2ncccc2C(F)(F)F,0.71,FC1(F)C[C@H](C=2C(=NC=NC21)N3CCN(CC3)C(=O)[C@H](CNC(C)C)C4=CC=C(C=C4)Cl)C,Euclidean,AKT2
COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C1CCCO1,0.81,O=C1N(C=2C(N(C1CC)C3CCCC3)=NC(=NC2)NC4=C(OC)C=C(C=C4)C(=O)NC5CCN(CC5)C)C,Euclidean,AKT2
Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1,0.48,C1(=CC2=C(C=C1)NC(=C2)C(=O)C=3NC4=C(C3)C=C(C=C4)O)O,Euclidean,AKT2
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)CCCN(C)C)cc3C1=O,0.72,CC=1C=NC=C2C=CC=C(C12)S(N3CCCN(C[C@H]3C)C(CN)=O)(=O)=O,Euclidean,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.61,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Euclidean,AKT2
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O,0.73,BrC1=C(N=C2N=CC(=C(O)C2=C1C)C(=O)O)N3CC(NC)CC3,Euclidean,AKT2
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0.79,S(=O)(=O)(NC=1C=C2N=C(C(=NC2=CC1)C)C)C3=CC=C(N)C=C3,Euclidean,AKT2
Cc1ccc(C)c(OCCCC(C)(C)C(O)=O)c1,0.58,OC(=O)C=1NC2=C(C1CCCOC=3C(=C(C=C(C3)C)C)C)C=CC=C2C4=C(C=CC=C4)C,Euclidean,AKT2
CNC(=O)c1ccc(cc1F)N1C(=S)N(C(=O)C1(C)C)c1ccc(C#N)c(c1)C(F)(F)F,0.64,S1C2=C(C(C3=CC=C(NC(=O)NC=4C=C(F)C=CC4)C=C3)=C1)C(=NC=C2C5=CN(N=C5)C(C(=O)N)(C)C)N,Euclidean,AKT2
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.64,S(C1=NN(C(N)=C1C(=O)N)C2=NC=CC=C2)C,Euclidean,AKT2
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+](=O)[O-],0.56,C1=CC=C2C(N(C(=N2)NC(=O)C=3C=CC=C(C3)N(=O)=O)CCCO)=C1,Euclidean,AKT2
C[C@H](NC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2cccc(Cl)c2)O1)c1ccccc1,0.79,ClC1=CC=C([C@H](C(=O)N2CCN(C=3N=CN=C4C3[C@@H](C[C@H]4O)C)CC2)CNCC5CCOCC5)C=C1,Euclidean,AKT2
Oc1nc2ccccc2nc1c3ccccc3NC(=O)c4cccs4,0.72,O=C(NC=1C(=C(O)C=CC1)C)C2=C3N(N=C2)C(C4=CC=CC=C4)=CC=N3,Euclidean,AKT2
CC(C)NCC(O)c1cc(O)cc(O)c1,0.47,OC=1C=C(C=C(C(=O)NCC2=CC=CC=C2)C#N)C=CC1O,Euclidean,AKT2
CCCc1nc(C)c2n1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(CC)CC1,0.79,BrC=1C(NC=2C(S(=O)(=O)NC)=CC=CC2)=NC(NC=3C(OC)=CC=C(N4CCN(CC4)C(=O)C)C3)=NC1,Euclidean,AKT2
CO[C@@H]1C[C@@H](CC[C@H]1O)C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)CC(C)=C[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,0.97,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Euclidean,AKT2
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,0.73,FC=1C=C([C@H](C(=O)N2CCN(C=3N=CN=C4C3[C@@H](C[C@H]4O)C)CC2)CNC(CO)(C)C)C=CC1C(F)(F)F,Euclidean,AKT2
Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1,0.48,C1(=CC2=C(C=C1)NC(=C2)C(=O)C=3NC4=C(C3)C=C(C=C4)O)O,Euclidean,AKT2
COc1ccc(C2=NC(C(N2C(=O)N2CCNC(=O)C2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1,0.72,C1=NC(=C(N1C2CCNCC2)C=3N=C(N=CC3)OC)C=4C=CC(=CC4)F,Euclidean,AKT2
CCC(c1ccccc1)=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1,0.6,O(C=1C=C(C=NC1)CCC2=CC=NC=C2)CC3N(CC3)C,Euclidean,AKT2
OC(=O)c1ccc(cc1)-c1cccc(c1)-c1nn2c(nc(cc2=O)N2CCNCC2)s1,0.78,OC=1N(C2CCN(CC2)CC3=CC=C(C=C3)C=4N=C5N(N=C(N)C5=CC4C6=CC=CC=C6)CCO)C7=C(N1)C=CC=C7,Euclidean,AKT2
C[C@H](Cc1ccccc1)N(C)CC#C,0.43,N1(C(=[N+](C=C1)CCCCCCCCCCCCCCCC)C)CC2=CC=CC=C2,Euclidean,AKT2
COc1ccc(OC)c(CCNC(=O)c2ccc3SCCN(Cc4ccc(F)cc4)c3c2)c1,0.72,COC=1C=C2C(=NC=NC2=CC1OCCCN3CCCC3)OC=4C=CC=5NC(C)=CC5C4F,Euclidean,AKT2
CCOC(=O)C1CCN(CC1)C(=O)C(C)(C)NC(=O)Nc1ccc(cc1)N(C)C,0.63,C=1(C=C2C(=NC=NC2=CC1OCCCN3CCCCC3)N4CCN(CC4)C(NC=5C=CC(=CC5)OC(C)C)=O)OC,Euclidean,AKT2
CC(=O)O[C@H]1[C@H](C[C@@H]2[C@H]3CC[C@@H]4C[C@H](OC(C)=O)[C@H](C[C@@]4(C)[C@@H]3CC[C@@]12C)N1CCCCC1)[N+]1(C)CCCCC1,0.63,O=C1N(C=2C(N(C1CC)C3CCCC3)=NC(=NC2)NC4=C(OC)C=C(C=C4)C(=O)NC5CCN(CC5)C)C,Euclidean,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.61,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Euclidean,AKT2
COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(s3)C#N)c2cc1OC,0.68,C=1C=2N=CN(C2C=C(OC)C1OC)C3=CC(OCC4=CC=CC=C4C(F)(F)F)=C(S3)C(=O)O,Euclidean,AKT2
OC(=O)c1cccc(c1)-c1noc(n1)-c1ccccc1F,0.65,C=1N=CC=2SC(C=3N=C(ON3)O)=CC2C1OC4=CC=C(C=C4)I,Euclidean,AKT2
CN(Cc1ccccc1)C(=O)C2CCCN(Cc3ccccc3C(F)(F)F)C2,0.65,FC=1C(NC2C(C3CC2C=C3)C(=O)N)=NC(NC4=CC(=C(N5CCN(CC5)C)C=C4)C)=NC1,Euclidean,AKT2
[O-][N+](=O)c1ccc(cc1)-c1ccc(C=NN2CC(=O)NC2=O)o1,0.67,C=1(C=C(N(=O)=O)C=CC1)C=2OC(=CC2)/C=N\N/C(=N/N(=O)=O)/N,Euclidean,AKT2
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1,0.79,FC=1C(C(=O)N2CCN(C=3N=CC=CN3)CC2)=CC(CC4=NNC(=O)C5C4CCC=C5)=CC1,Euclidean,AKT2
CC(C)Cc1ccc(cc1)C(C)C(O)=O,0.41,C=1(C(=C(C=C(C1Br)Br)/C=C/C(=O)O)Br)Br,Euclidean,AKT2
Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1,0.7,OC1CCN(C2=NC=NC=3NC=C(C23)C=4C=CC=CC4)CC1,Euclidean,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.61,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Euclidean,AKT2
Oc1cc2ccccc2cc1-c1nnc(SCC#CCOC(=O)c2ccc(F)cc2)o1,0.63,S1C2=C(C(OC3=CC=C(C(F)(F)F)C=C3)=CN=C2)C=C1C=4OC(=NN4)C,Euclidean,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.61,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Euclidean,AKT2
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccc(F)cc2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4,0.74,C1(=CC=C2C(=C1)C(=C(N2)O)C=C3CC(=C(C3=C)C(N4CCN(CC4)C)=O)C)S(=O)(N(C)C5=CC(=CC=C5)Cl)=O,Euclidean,AKT2
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)CCCN(C)C)cc3C1=O,0.72,CC=1C=NC=C2C=CC=C(C12)S(N3CCCN(C[C@H]3C)C(CN)=O)(=O)=O,Euclidean,AKT2
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2C1=O,0.77,C1(=CC=C2C(=C1)C(=C(N2)O)C=C3CC(=C(C3=C)C(N4CCN(CC4)C)=O)C)S(=O)(N(C)C5=CC(=CC=C5)Cl)=O,Euclidean,AKT2
COc1ccc2[C@@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12,0.75,O1C2=CC=3C=4[N+](=CC=5C(C4C=CC3C=C2OC1)=CC=C(OC)C5OC)C,Euclidean,AKT2
OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.52,FC=1C(C(=O)NC(CC2=CC=CC=C2)CO)=CC=C(C1)C=3C=CN=CC3,Euclidean,AKT2
OC(=O)c1ccc(cc1)-c1cccc(c1)-c1nn2c(nc(cc2=O)N2CCNCC2)s1,0.78,OC=1N(C2CCN(CC2)CC3=CC=C(C=C3)C=4N=C5N(N=C(N)C5=CC4C6=CC=CC=C6)CCO)C7=C(N1)C=CC=C7,Euclidean,AKT2
CCN(CC)C(=O)Cn1c2ccccc2c2nc3SCCn3c(=O)c12,0.74,C1(N(C2=CC=CC=C2N1)C3CCN(CC3)CC=4C=CC(C5=C(N=C(C(N5)=O)C(CC)C)C6=CC=CC=C6)=CC4)=O,Euclidean,AKT2
Nc1ccc(O)c(c1)C(O)=O,0.6,N=1C=CC(NC=2C=CC=CC2C(O)=O)=NC1NC3=CC(=CC=C3)O,Euclidean,AKT2
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+](=O)[O-],0.56,C1=CC=C2C(N(C(=N2)NC(=O)C=3C=CC=C(C3)N(=O)=O)CCCO)=C1,Euclidean,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.61,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Euclidean,AKT2
CN(C)C(=O)CC1C=CC(NC(=O)c2ccc3c(c2)OCO3)C(CO)O1,0.49,C1=CC=C2C(C3=C4N2[C@]5(O[C@H](C[C@H]([C@H]5OC)N(C)C(=O)CCC(NCCC(NCCC(NCCC(N)=O)=O)=O)=O)N6C4=C(C7=C6C=CC=C7)C=8C3=CNC8O)C)=C1,Random,AKT2
CCCNC(=O)N1CC(C)C(OC)CN(C)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2OCC1C,0.36,O=C1N(C=2C(N(C1CC)C3CCCC3)=NC(=NC2)NC4=C(OC)C=C(C=C4)C(=O)NC5CCN(CC5)C)C,Random,AKT2
COc1cccc(CNc2nc(-c3ccncc3)nc3cccc(C#N)c23)c1,0.38,C1(=C2C(C=CC=C2)=NC=N1)NC3=CC(OC)=CC=C3,Random,AKT2
CC1CN(C(C)CO)S(=O)(=O)c2ccc(-c3cccc(C(=O)N(C)C)c3)cc2OC1CN(C)Cc1cccnc1,0.44,CC=1C=NC=C2C=CC=C(C12)S(N3CCCN(C[C@H]3C)C(CN)=O)(=O)=O,Random,AKT2
COc1ccc(CNC(=O)CC2CCC3C(COCC(O)CN3Cc3ccc(Cl)c(Cl)c3)O2)cc1,0.36,O=C1NC=2C(NC=3C1=CC=C(C3)C=4C=C(OC)C(OCC(O)CO)=CC4)=CC=C(C2)CCOC5=CC=C(N6CCOCC6)C=C5,Random,AKT2
CCCCCCCCCCCCCCCCCCCCCC(=O)O,0.36,OC=1C(=C2C(C(=NNC(=O)CC=3C=4C(C=CC3)=CC=CC4)CCC2)=CC1)C,Random,AKT2
O=C(CCCN1CCN(c2ccc(F)cc2)CC1)NCc1ccc(F)cc1,0.47,C=1C=C(C=CC1C[C@@H](N)C(N2CCN(CC2)C=3C4=C(N=CN3)C=CC=C4)=O)F,Random,AKT2
CC1CN(C(C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2OC1CN(C)C(=O)CCC(F)(F)F,0.68,C1(=CC=C2C(=C1)C(=C(N2)O)C=C3CC(=C(C3=C)C(N4CCN(CC4)C)=O)C)S(=O)(N(C)C5=CC(=CC=C5)Cl)=O,Random,AKT2
CC1CCCCOC(CN(C)CC2CC2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1,0.59,O=C1NC=2C(NC=3C1=CC=C(C3)C=4C=C(OC)C(OCC(O)CO)=CC4)=CC=C(C2)CCOC5=CC=C(N6CCOCC6)C=C5,Random,AKT2
CC1CN(C(C)CO)C(=O)CCCn2nncc2COC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.52,FC=1C=C([C@H](C(=O)N2CCN(C=3N=CN=C4C3[C@@H](C[C@H]4O)C)CC2)CNC(CO)(C)C)C=CC1C(F)(F)F,Random,AKT2
