,Knock-out Genes,Modal Similarity,The Most Similar Inhibitors,Metric,Scores,Searched Mols
1589,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,Fraggle,0.24,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1590,HDAC1,0.84,C=1CC(C(N(C1)CC2=CN(N=N2)C3=CC=CC=C3)=S)=O,Fraggle,0.30,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
1591,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,Fraggle,0.67,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1592,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,Fraggle,0.24,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1593,HDAC1,0.88,O1C2(CCN(CC2)C=3N=CC(=CC3)C(=O)NC=4C=C(C5=CN(N=C5)C)C=CC4N)CNC1=O,Fraggle,0.36,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
1594,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,Fraggle,0.24,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1595,HDAC1,0.85,S(=O)(=O)(NCCCC[C@H](NC(=O)CC=1C=2C(NC1C)=CC=C(OC)C2)C(=O)NC=3SC=C(N3)C4=CC=CC=C4)N,Fraggle,0.40,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O
1596,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,Fraggle,0.67,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1597,HDAC1,0.85,C=1C=C(C=NC1N2C[C@@H](N(CC2)C(NCC3=CC=C(C=C3)OC)=O)C)C(NC=4C(=CC=CC4)N)=O,Fraggle,0.44,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
1598,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,Fraggle,0.67,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1599,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,Fraggle,0.24,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1600,HDAC1,0.00,BrC=1C=CC(C2=NN(C=C2/C=C\C(=O)NC=3C=CC=CC3)C4=CC=CC=C4)=CC1,MACCS,0.53,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
1601,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1602,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1603,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1604,HDAC1,0.84,C=1CC(C(N(C1)CC2=CN(N=N2)C3=CC=CC=C3)=S)=O,MACCS,0.56,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
1605,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1606,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1607,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1608,HDAC1,0.82,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,MACCS,0.70,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CC2CC2)Oc3ncc(cc3C1=O)c4ccccc4C
1609,HDAC1,0.90,C1=CC(C=2NC([C@@H](NC(=O)CC3=C(NC4=C3C=C(C=C4)OC)C)CCCCCC(NS(C(F)(F)F)(=O)=O)=O)=NC2)=CC=5C1=CC=CC5,MACCS,0.65,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccc(F)c2)OCc3cn(CCCC1=O)nn3
1610,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1611,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1612,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1613,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1614,HDAC1,0.79,N1(C(C=2C=C(O)C(=CC2C1=O)CN3CCOCC3)=O)CCCCCC(NC=4C(N)=CC=CC4)=O,MACCS,0.78,OC[C@@H]1[C@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@H]2N(Cc2cocn2)[C@H]1C(=O)N1CCCCC1
1615,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1616,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1617,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1618,HDAC1,0.91,C1=CC(C=2NC([C@@H](NC(=O)CC3=C(NC4=C3C=C(C=C4)OC)C)CCCCCC(NS(C)(=O)=O)=O)=NC2)=CC=5C1=CC=CC5,MACCS,0.68,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)C)cc3C1=O
1619,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1620,HDAC1,0.00,BrC=1C=CC(C2=NN(C=C2/C=C\C(=O)NC=3C=CC=CC3)C4=CC=CC=C4)=CC1,MACCS,0.53,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
1621,HDAC1,0.85,C=1C=C(C=NC1N2C[C@@H](N(CC2)C(NCC3=CC=C(C=C3)OC)=O)C)C(NC=4C(=CC=CC4)N)=O,MACCS,0.70,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
1622,HDAC1,0.85,C=1C=C(C=NC1N2C[C@@H](N(CC2)C(NCC3=CC=C(C=C3)OC)=O)C)C(NC=4C(=CC=CC4)N)=O,MACCS,0.70,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
1623,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1624,HDAC1,0.85,C=1C=C(C=NC1N2C[C@@H](N(CC2)C(NCC3=CC=C(C=C3)OC)=O)C)C(NC=4C(=CC=CC4)N)=O,MACCS,0.70,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
1625,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1626,HDAC1,0.84,C=1CC(C(N(C1)CC2=CN(N=N2)C3=CC=CC=C3)=S)=O,MACCS,0.56,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
1627,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1628,HDAC1,0.79,N1(C(C=2C=C(O)C(=CC2C1=O)CN3CCOCC3)=O)CCCCCC(NC=4C(N)=CC=CC4)=O,MACCS,0.78,OC[C@@H]1[C@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@H]2N(Cc2cocn2)[C@H]1C(=O)N1CCCCC1
1629,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1630,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1631,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1632,HDAC1,0.00,BrC=1C=CC(C2=NN(C=C2/C=C\C(=O)NC=3C=CC=CC3)C4=CC=CC=C4)=CC1,MACCS,0.53,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
1633,HDAC1,0.85,C=1C=C(C=NC1N2C[C@@H](N(CC2)C(NCC3=CC=C(C=C3)OC)=O)C)C(NC=4C(=CC=CC4)N)=O,MACCS,0.70,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
1634,HDAC1,0.85,C=1C=C(C=NC1N2C[C@@H](N(CC2)C(NCC3=CC=C(C=C3)OC)=O)C)C(NC=4C(=CC=CC4)N)=O,MACCS,0.70,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
1635,HDAC1,0.00,BrC=1C=CC(C2=NN(C=C2/C=C\C(=O)NC=3C=CC=CC3)C4=CC=CC=C4)=CC1,MACCS,0.53,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
1636,HDAC1,0.77,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,MACCS,0.71,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O
1637,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1638,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1639,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1640,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1641,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1642,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1643,HDAC1,0.79,N1(C(C=2C=C(O)C(=CC2C1=O)CN3CCOCC3)=O)CCCCCC(NC=4C(N)=CC=CC4)=O,MACCS,0.78,OC[C@@H]1[C@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@H]2N(Cc2cocn2)[C@H]1C(=O)N1CCCCC1
1644,HDAC1,0.85,C=1C=C(C=NC1N2C[C@@H](N(CC2)C(NCC3=CC=C(C=C3)OC)=O)C)C(NC=4C(=CC=CC4)N)=O,MACCS,0.70,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
1645,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1646,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1647,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1648,HDAC1,0.88,O1C2(CCN(CC2)C=3N=CC(=CC3)C(=O)NC=4C=C(C5=CN(N=C5)C)C=CC4N)CNC1=O,MACCS,0.78,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
1649,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1650,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1651,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1652,HDAC1,0.85,C=1C=C(C=NC1N2C[C@@H](N(CC2)C(NCC3=CC=C(C=C3)OC)=O)C)C(NC=4C(=CC=CC4)N)=O,MACCS,0.70,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
1653,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1654,HDAC1,0.84,C=1CC(C(N(C1)CC2=CN(N=N2)C3=CC=CC=C3)=S)=O,MACCS,0.56,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
1655,HDAC1,0.90,S1C(C2=NC(=NO2)CS(C3=CC=CS3)(=O)=O)=CC=C1C(=O)C(F)(F)F,MACCS,0.57,Cc1noc(C)c1C(c2ccccc2)S(=O)(=O)c3ccc(C)cc3
1656,HDAC1,0.85,C=1C=C(C=NC1N2C[C@@H](N(CC2)C(NCC3=CC=C(C=C3)OC)=O)C)C(NC=4C(=CC=CC4)N)=O,MACCS,0.70,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
1657,HDAC1,0.82,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,MACCS,0.70,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CC2CC2)Oc3ncc(cc3C1=O)c4ccccc4C
1658,HDAC1,0.84,C=1CC(C(N(C1)CC2=CN(N=N2)C3=CC=CC=C3)=S)=O,MACCS,0.56,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
1659,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1660,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1661,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1662,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1663,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1664,HDAC1,0.84,C=1CC(C(N(C1)CC2=CN(N=N2)C3=CC=CC=C3)=S)=O,MACCS,0.56,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
1665,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1666,HDAC1,0.84,C=1CC(C(N(C1)CC2=CN(N=N2)C3=CC=CC=C3)=S)=O,MACCS,0.56,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
1667,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1668,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1669,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1670,HDAC1,0.84,C=1CC(C(N(C1)CC2=CN(N=N2)C3=CC=CC=C3)=S)=O,MACCS,0.56,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
1671,HDAC1,0.85,C=1C=C(C=NC1N2C[C@@H](N(CC2)C(NCC3=CC=C(C=C3)OC)=O)C)C(NC=4C(=CC=CC4)N)=O,MACCS,0.70,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
1672,HDAC1,0.91,C1=CC(C=2NC([C@@H](NC(=O)CC3=C(NC4=C3C=C(C=C4)OC)C)CCCCCC(NS(C)(=O)=O)=O)=NC2)=CC=5C1=CC=CC5,MACCS,0.68,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)C)cc3C1=O
1673,HDAC1,0.82,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,MACCS,0.70,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CC2CC2)Oc3ncc(cc3C1=O)c4ccccc4C
1674,HDAC1,0.85,C=1C=C(C=NC1N2C[C@@H](N(CC2)C(NCC3=CC=C(C=C3)OC)=O)C)C(NC=4C(=CC=CC4)N)=O,MACCS,0.70,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
1675,HDAC1,0.77,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,MACCS,0.71,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O
1676,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1677,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1678,HDAC1,0.00,BrC=1C=CC(C2=NN(C=C2/C=C\C(=O)NC=3C=CC=CC3)C4=CC=CC=C4)=CC1,MACCS,0.53,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
1679,HDAC1,0.82,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,MACCS,0.70,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CC2CC2)Oc3ncc(cc3C1=O)c4ccccc4C
1680,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1681,HDAC1,0.84,C=1CC(C(N(C1)CC2=CN(N=N2)C3=CC=CC=C3)=S)=O,MACCS,0.56,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
1682,HDAC1,0.00,BrC=1C=CC(C2=NN(C=C2/C=C\C(=O)NC=3C=CC=CC3)C4=CC=CC=C4)=CC1,MACCS,0.53,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
1683,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1684,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1685,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1686,HDAC1,0.00,BrC=1C=CC(C2=NN(C=C2/C=C\C(=O)NC=3C=CC=CC3)C4=CC=CC=C4)=CC1,MACCS,0.53,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
1687,HDAC1,0.00,BrC=1C=CC(C2=NN(C=C2/C=C\C(=O)NC=3C=CC=CC3)C4=CC=CC=C4)=CC1,MACCS,0.53,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
1688,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1689,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1690,HDAC1,0.84,C=1CC(C(N(C1)CC2=CN(N=N2)C3=CC=CC=C3)=S)=O,MACCS,0.56,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
1691,HDAC1,0.86,C1=C(C(C(F)(F)F)=O)SC(C=2OC(=NN2)C=3C=CC=CC3)=C1,MACCS,0.64,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
1692,HDAC1,0.84,C(CCCNC(NC(C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)=O)=O)CC(=NO)O,MACCS,0.67,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
1693,HDAC1,0.88,O1C2(CCN(CC2)C=3N=CC(=CC3)C(=O)NC=4C=C(C5=CN(N=C5)C)C=CC4N)CNC1=O,MACCS,0.78,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
